Id,Prediction
94999,4680968.9034901
95000,4461312.32990976
95001,6160676.018224456
95002,3904732.2223526533
95003,4554563.669224666
95004,8310067.170272627
95005,4930227.195108925
95006,5737926.356076912
95007,3619412.513814549
95008,4285184.546257779
95009,5409054.204978055
95010,4224389.227329349
95011,4360993.214265454
95012,5767965.933452212
95013,4066097.4114110735
95014,4427247.375003615
95015,4854906.143318018
95016,4815976.872898741
95017,5933573.62777821
95018,4821958.405691313
95019,4565794.631040062
95020,5128734.008633958
95021,5704915.964891985
95022,4685749.573912303
95023,4652166.0008472875
95024,4577058.366161972
95025,4403360.799440067
95026,5542526.151179118
95027,4375943.170688003
95028,4627340.6604326675
95029,4506718.293986595
95030,4240921.3990153195
95031,4272061.469244218
95032,4893460.590353448
95033,4686574.424881566
95034,4612266.1309175175
95035,4284689.005723018
95036,4546846.71876005
95037,5307277.646807338
95038,5777479.8325094
95039,4205081.24479442
95040,4236042.866540627
95041,3726562.646366429
95042,4981927.709857496
95043,4958261.5832992075
95044,3659011.6207844424
95045,4024111.85691401
95046,4559530.202918516
95047,5611625.545051734
95048,4715567.332517704
95049,4469837.668408276
95050,4577058.366161972
95051,4226191.111310589
95052,4627340.6604326675
95053,5265838.815497396
95054,4450683.21544632
95055,4471245.473499406
95056,4987718.497537811
95057,4873298.136424364
95058,4439017.291162683
95059,4572939.664531779
95060,3659011.6207844424
95061,5040685.505667471
95062,4944957.175167287
95063,5857959.902802167
95064,9273471.726450488
95065,4210944.653804293
95066,4921632.897314302
95067,4063175.532569669
95068,5385438.55483114
95069,5015179.616626084
95070,5443051.461253182
95071,4525139.296316597
95072,4236042.866540627
95073,5612883.115279098
95074,4681839.345247691
95075,4431726.777247998
95076,4236042.866540627
95077,5047738.854051836
95078,4191243.529349585
95079,3538649.6707444903
95080,5720834.288783426
95081,3677532.780467944
95082,8183350.040649818
95083,5005478.239224112
95084,4353389.676637076
95085,4067160.315309385
95086,6160676.018224456
95087,4285184.546257779
95088,3925407.144470231
95089,4776403.6741486965
95090,5350740.893538879
95091,5328933.484721907
95092,5521620.116527786
95093,4544195.346305837
95094,4226191.111310589
95095,4971191.217330154
95096,5469782.67222901
95097,4205081.24479442
95098,4072821.887673854
95099,4066097.4114110735
95100,4496194.431333108
95101,5623029.68951131
95102,3579672.3204861935
95103,5226850.412800296
95104,5692180.230269317
95105,4272061.469244218
95106,3486349.58179313
95107,4660793.881287215
95108,3887943.706022246
95109,4005091.5996285714
95110,5426837.763815411
95111,4709502.6794664515
95112,4226191.111310589
95113,3645657.492952433
95114,3659011.6207844424
95115,4577058.366161972
95116,5874913.963449228
95117,4854906.143318018
95118,5038210.712951203
95119,4731821.976417291
95120,5500896.149892619
95121,4226191.111310589
95122,4677404.076494885
95123,4497198.097454865
95124,4439017.291162683
95125,3866976.1469417023
95126,5892105.324557228
95127,4451562.177512663
95128,4525139.296316597
95129,4589091.644100061
95130,3659011.6207844424
95131,11439793.5379392
95132,4950080.876347602
95133,4577058.366161972
95134,5641818.100038161
95135,5773457.917986271
95136,5692180.230269317
95137,3731190.5785818733
95138,5395574.106376562
95139,4411972.453296124
95140,5081304.787886777
95141,5824487.445989497
95142,4506718.293986595
95143,3925407.144470231
95144,4278018.2729898235
95145,4210944.653804293
95146,5692180.230269317
95147,7264368.817389962
95148,3687874.795413578
95149,4577058.366161972
95150,4226191.111310589
95151,3649349.4642442996
95152,4544857.810487754
95153,5656110.520278158
95154,5723246.150274166
95155,4051100.0661815777
95156,5048252.508859157
95157,3606603.275876231
95158,4577058.366161972
95159,10972643.486022146
95160,5252944.388916115
95161,4272061.469244218
95162,5005478.239224112
95163,6064751.004535507
95164,4854906.143318018
95165,5689237.014124121
95166,5503289.992440717
95167,4220521.750529404
95168,6272255.392794323
95169,6133868.532456792
95170,5126819.147628289
95171,6064718.525529686
95172,4544195.346305837
95173,5147309.063200142
95174,4834275.829348221
95175,4771414.693606957
95176,4816072.8154668845
95177,5092209.579487251
95178,4603737.784914626
95179,3677532.780467944
95180,3339037.5818553464
95181,6963564.698431156
95182,4559530.202918516
95183,3649349.4642442996
95184,4469024.065388878
95185,4236042.866540627
95186,4506594.347357671
95187,4326924.53061433
95188,3839881.192676456
95189,5611625.545051734
95190,4645769.912830961
95191,4559530.202918516
95192,4255711.939596216
95193,5405325.481381223
95194,4108712.4681673283
95195,3910509.049476784
95196,3678474.6682426026
95197,4236042.866540627
95198,3838998.9466009536
95199,7535603.567569324
95200,6064718.525529686
95201,5951927.978432232
95202,4236042.866540627
95203,4844757.6306791855
95204,4824448.189325028
95205,8262656.371574167
95206,5023588.865920826
95207,5116308.162334951
95208,5160624.019186517
95209,4073318.8584494335
95210,3703301.3217090173
95211,3757052.429680432
95212,4776403.6741486965
95213,5408848.238660815
95214,5873376.898439883
95215,4506718.293986595
95216,4795856.890954797
95217,4665217.8047575215
95218,5611625.545051734
95219,4987488.6978720315
95220,4186901.7089650244
95221,3687874.795413578
95222,5658147.940181963
95223,10972643.486022146
95224,4603737.784914626
95225,4469837.668408276
95226,6251029.514244805
95227,4685644.453303448
95228,4210944.653804293
95229,4614926.616009278
95230,5641014.872611552
95231,4944957.175167287
95232,5473296.2073081
95233,4924397.69006332
95234,4390779.365272116
95235,5005478.239224112
95236,4645769.912830961
95237,4344301.325632141
95238,3910466.889898837
95239,5865400.719836424
95240,3771633.853757351
95241,5423670.510475024
95242,5814462.94818084
95243,3925407.144470231
95244,4296687.444134696
95245,3823187.4173120055
95246,5865400.719836424
95247,4939709.378083314
95248,4503440.614972059
95249,4284689.005723018
95250,4006025.23343255
95251,4559530.202918516
95252,4582065.123426845
95253,6018138.133919201
95254,4619562.144514546
95255,4291676.729361077
95256,6609324.119570937
95257,4474269.372508924
95258,4774496.780652715
95259,4542708.308991445
95260,4344301.325632141
95261,4565794.631040062
95262,5379328.561177244
95263,5370971.050582615
95264,5773457.917986271
95265,4933724.891325844
95266,5128734.008633958
95267,4936674.759742369
95268,4794668.964210983
95269,4433600.626120889
95270,3795507.6940493113
95271,4824448.189325028
95272,4143324.7098638797
95273,4824448.189325028
95274,4694612.920372331
95275,8310067.170272627
95276,4278018.2729898235
95277,8310067.170272627
95278,4814457.723494341
95279,5163740.15454066
95280,5866640.5469407225
95281,3910509.049476784
95282,4932745.399354804
95283,4776403.6741486965
95284,4289887.271933067
95285,3687874.795413578
95286,4525139.296316597
95287,4123026.343976044
95288,6660543.835464478
95289,4185407.5526049393
95290,5576973.761380721
95291,4872880.704889252
95292,5866640.5469407225
95293,5220667.297683473
95294,4074914.453510987
95295,4653907.402552885
95296,5726645.686871683
95297,4326924.53061433
95298,5973524.292941873
95299,5368398.468107836
95300,4266993.731513789
95301,4229805.363860601
95302,6272255.392794323
95303,5099488.176042302
95304,4766439.997419013
95305,5721838.547795001
95306,3893905.570273956
95307,4463469.677082146
95308,4525139.296316597
95309,5851503.477795282
95310,4924063.703738533
95311,3823187.4173120055
95312,4236042.866540627
95313,4506718.293986595
95314,11439793.5379392
95315,4987488.6978720315
95316,5676539.7127025435
95317,4985995.815844605
95318,4955320.826165686
95319,3771633.853757351
95320,4210944.653804293
95321,4236042.866540627
95322,4297394.296397239
95323,4063175.532569669
95324,4645769.912830961
95325,4589400.784024131
95326,4205081.24479442
95327,4170898.3530054614
95328,4415932.801770581
95329,4841427.882741311
95330,4506594.347357671
95331,3960104.947224272
95332,4542708.308991445
95333,4771414.693606957
95334,4386033.232944527
95335,8673650.428368103
95336,4045265.5647298316
95337,3652470.399918915
95338,4236042.866540627
95339,5128734.008633958
95340,4045265.5647298316
95341,3917697.7370782713
95342,8310067.170272627
95343,11439793.5379392
95344,4226191.111310589
95345,3563443.7878429447
95346,5206167.88603419
95347,5133652.098286303
95348,4932164.816996373
95349,4228605.473714637
95350,5769334.476738195
95351,3648718.255281902
95352,5336425.350698825
95353,4841427.882741311
95354,3659011.6207844424
95355,4553956.651605229
95356,6963564.698431156
95357,3659011.6207844424
95358,4544195.346305837
95359,8310067.170272627
95360,5147309.063200142
95361,6951890.97064183
95362,3808070.3322755084
95363,3379454.227442431
95364,5313161.947944127
95365,5040564.592615294
95366,4665217.8047575215
95367,4506718.293986595
95368,5682502.698675564
95369,3943151.697211091
95370,5866318.93449754
95371,4575798.658665213
95372,3678474.6682426026
95373,4544857.810487754
95374,4844757.6306791855
95375,4559530.202918516
95376,4506718.293986595
95377,4226191.111310589
95378,4674387.324361016
95379,5384728.6020746995
95380,5007401.868029348
95381,3606603.275876231
95382,3718747.2028881176
95383,5716855.563641253
95384,5737926.356076912
95385,5523205.213103124
95386,4469837.668408276
95387,5931141.236797065
95388,4522654.649283058
95389,4815976.872898741
95390,5482774.214554608
95391,5395474.782885639
95392,4305585.159221367
95393,4365298.954787158
95394,3627683.602903547
95395,4469837.668408276
95396,6592097.540658338
95397,4985995.815844605
95398,5667205.053558765
95399,4305585.159221367
95400,4440183.489268141
95401,5898151.062801787
95402,4506718.293986595
95403,4559530.202918516
95404,5634021.682561268
95405,4278404.538999824
95406,4879160.303054461
95407,4481533.924702535
95408,4285184.546257779
95409,8673650.428368103
95410,4506594.347357671
95411,4506718.293986595
95412,5152903.418389671
95413,4741221.130492957
95414,5632869.626732529
95415,4545350.54605301
95416,4623324.044344267
95417,4506718.293986595
95418,5455733.41754105
95419,5878438.920953687
95420,3998043.0249526342
95421,5616090.501184224
95422,4994656.755333096
95423,5689237.014124121
95424,4226191.111310589
95425,4815976.872898741
95426,3757052.429680432
95427,4163483.9090831364
95428,5610542.204764371
95429,4506594.347357671
95430,4285184.546257779
95431,5470854.858636095
95432,4853235.642279742
95433,4556892.753704032
95434,5153079.908623401
95435,3659011.6207844424
95436,5408034.777942475
95437,5336425.350698825
95438,4510398.9990061065
95439,3795843.9317687
95440,5398267.47943662
95441,4506594.347357671
95442,4024111.85691401
95443,5040685.505667471
95444,4283520.322704568
95445,4285184.546257779
95446,4841427.882741311
95447,4488423.417061641
95448,3888552.150341219
95449,3823187.4173120055
95450,5399690.1695088325
95451,4210944.653804293
95452,5206483.676505903
95453,5781393.521505096
95454,5005478.239224112
95455,4640613.581930746
95456,3803340.174699718
95457,4893231.410404566
95458,5270058.306027024
95459,4970635.24754161
95460,4236042.866540627
95461,4685749.573912303
95462,3786067.517912431
95463,6064718.525529686
95464,4236042.866540627
95465,5005478.239224112
95466,5814462.94818084
95467,5743296.789600623
95468,7287242.378639859
95469,4360993.214265454
95470,3538649.6707444903
95471,4204907.780572163
95472,5998880.612883638
95473,5307277.646807338
95474,10940987.580710286
95475,3783039.2194583225
95476,4577058.366161972
95477,4925024.082439135
95478,3659011.6207844424
95479,3893905.570273956
95480,4696288.462122205
95481,4205081.24479442
95482,5717227.357547744
95483,4683064.472794824
95484,3538649.6707444903
95485,4328816.059449746
95486,4694612.920372331
95487,3747185.4403142496
95488,3925407.144470231
95489,4776403.6741486965
95490,4210944.653804293
95491,4226191.111310589
95492,4376347.12365684
95493,4019399.342163791
95494,5326515.673843483
95495,4236042.866540627
95496,4625258.605245333
95497,4205081.24479442
95498,5576973.761380721
95499,4540214.955606893
95500,4730590.650622058
95501,3677532.780467944
95502,4205081.24479442
95503,4385822.100049436
95504,5682502.698675564
95505,5630167.415120363
95506,3659011.6207844424
95507,3687874.795413578
95508,5147309.063200142
95509,3823187.4173120055
95510,3938441.309487822
95511,4310564.341733982
95512,4576063.724265572
95513,4506718.293986595
95514,5454683.566605018
95515,4851153.640225866
95516,4525139.296316597
95517,4224389.227329349
95518,4205081.24479442
95519,5661811.729435545
95520,4440183.489268141
95521,3816225.279525321
95522,4525139.296316597
95523,3925407.144470231
95524,5547924.215339992
95525,4815976.872898741
95526,8068777.440002033
95527,5564748.406778545
95528,4864581.76736227
95529,4666229.094925481
95530,4205081.24479442
95531,9527315.120226452
95532,4711758.827170461
95533,4506718.293986595
95534,3816225.279525321
95535,5649025.032651669
95536,4506594.347357671
95537,5332281.236992242
95538,4854906.143318018
95539,5887327.482803935
95540,4929853.167323005
95541,3697839.8281633607
95542,3993843.118280295
95543,5082117.868732347
95544,5610671.407432774
95545,4440183.489268141
95546,3823187.4173120055
95547,4494320.008445179
95548,4646151.624107772
95549,4674387.324361016
95550,5095821.276570234
95551,5950821.383611004
95552,9226444.851165794
95553,4274086.225209179
95554,4205081.24479442
95555,4722011.64280534
95556,4994656.755333096
95557,5405325.481381223
95558,4185407.5526049393
95559,5328186.775936891
95560,7066869.684982535
95561,4491076.452385583
95562,4923164.532348262
95563,5791202.237828724
95564,4191243.529349585
95565,6788498.440686031
95566,4848322.323598079
95567,3739314.7993830796
95568,4932745.399354804
95569,4586155.244330689
95570,4854906.143318018
95571,5005478.239224112
95572,4497198.097454865
95573,4461312.32990976
95574,4577058.366161972
95575,3687874.795413578
95576,5702657.3790606875
95577,4854906.143318018
95578,4853235.642279742
95579,4127509.560908265
95580,5973524.292941873
95581,4627340.6604326675
95582,5055659.932421222
95583,5773457.917986271
95584,4577058.366161972
95585,4644862.099755638
95586,5540080.734299276
95587,5865400.719836424
95588,5182780.08649584
95589,5163740.15454066
95590,4386033.232944527
95591,5532361.712425449
95592,4565794.631040062
95593,6096879.462785998
95594,4291676.729361077
95595,4577058.366161972
95596,5305185.85077386
95597,5404579.815533658
95598,4236042.866540627
95599,3910466.889898837
95600,5829332.176815086
95601,4285184.546257779
95602,4819259.539874475
95603,6495059.4929049555
95604,4960386.839485333
95605,6535906.452842613
95606,4278018.2729898235
95607,4285184.546257779
95608,3887943.706022246
95609,6052605.206614854
95610,3362691.572223988
95611,3659011.6207844424
95612,4326924.53061433
95613,4540214.955606893
95614,5795451.198680901
95615,4472299.736868356
95616,4506718.293986595
95617,4272061.469244218
95618,9527315.120226452
95619,4582797.761983724
95620,3910466.889898837
95621,4670672.966596331
95622,5808609.239239481
95623,5435868.121928195
95624,4143324.7098638797
95625,4433600.626120889
95626,4224389.227329349
95627,5658147.940181963
95628,6069654.538333534
95629,4272061.469244218
95630,5315708.365262529
95631,4506718.293986595
95632,6133868.532456792
95633,5080389.765238327
95634,4226191.111310589
95635,4540214.955606893
95636,4595383.541204385
95637,5768664.360859054
95638,5525844.149737542
95639,4544195.346305837
95640,4506718.293986595
95641,3659011.6207844424
95642,4226191.111310589
95643,3689573.384416714
95644,4852633.469473599
95645,5674786.075593456
95646,4994656.755333096
95647,4854906.143318018
95648,4127509.560908265
95649,5628196.388229308
95650,5147309.063200142
95651,4994656.755333096
95652,4360993.214265454
95653,4226191.111310589
95654,5970258.337838803
95655,4224389.227329349
95656,5296197.721791188
95657,4676718.969676632
95658,4305333.277875473
95659,4248365.861149312
95660,4730590.650622058
95661,4255711.939596216
95662,3938418.9067370608
95663,4461312.32990976
95664,5048252.508859157
95665,11439793.5379392
95666,4180480.4208017704
95667,5435753.764349819
95668,4306993.93754016
95669,4852904.563349614
95670,5409988.236813
95671,5417583.736847671
95672,5411156.699091582
95673,5814462.94818084
95674,3946042.391881976
95675,5214949.022937378
95676,5329883.087283289
95677,4193163.044879254
95678,4469024.065388878
95679,4960386.839485333
95680,5892105.324557228
95681,5411191.084828721
95682,5065963.27777541
95683,3960104.947224272
95684,4506718.293986595
95685,4559530.202918516
95686,5701834.365056002
95687,4234233.166627454
95688,4824448.189325028
95689,5576770.696476445
95690,4637708.776369004
95691,6621994.634930917
95692,5611625.545051734
95693,6535906.452842613
95694,4594050.535103252
95695,4284689.005723018
95696,4226191.111310589
95697,5526117.779883352
95698,5571945.358384796
95699,4073318.8584494335
95700,5537146.172777483
95701,6064718.525529686
95702,3659011.6207844424
95703,3904732.2223526533
95704,3786067.517912431
95705,5455051.764990026
95706,4753805.452335845
95707,5358363.862277588
95708,4255980.725309195
95709,8246129.845899713
95710,4572939.664531779
95711,4540645.872464398
95712,5611098.333431732
95713,5767965.933452212
95714,5095821.276570234
95715,4403360.799440067
95716,5147309.063200142
95717,4665217.8047575215
95718,5336600.325881039
95719,4078292.937962113
95720,4497198.097454865
95721,4497198.097454865
95722,4577058.366161972
95723,5160624.019186517
95724,4660435.663353635
95725,5781393.521505096
95726,5160624.019186517
95727,4296687.444134696
95728,3910509.049476784
95729,4660729.2759548705
95730,4450096.630563794
95731,4967224.576396502
95732,4469837.668408276
95733,5223642.739251287
95734,4296687.444134696
95735,5049975.765452255
95736,4994656.755333096
95737,4627340.6604326675
95738,4205081.24479442
95739,4559530.202918516
95740,4461312.32990976
95741,4389784.18300313
95742,5973524.292941873
95743,4285184.546257779
95744,4418542.436059544
95745,4815976.872898741
95746,4346288.2349945055
95747,4051100.0661815777
95748,5150938.638542144
95749,4289887.271933067
95750,4506718.293986595
95751,4625258.605245333
95752,4583876.137121605
95753,4194282.601009308
95754,4824448.189325028
95755,3659011.6207844424
95756,5040685.505667471
95757,5149083.1240302585
95758,5330947.502029709
95759,4532354.600567854
95760,6316497.725330414
95761,4608055.38245309
95762,4816442.043586668
95763,4234736.3412981955
95764,4627340.6604326675
95765,4729881.473097169
95766,5737926.356076912
95767,4637623.394268355
95768,4185407.5526049393
95769,3816225.279525321
95770,4639365.641155665
95771,5587628.038112042
95772,5896859.144997033
95773,5505319.42099238
95774,4236042.866540627
95775,5692180.230269317
95776,4213415.87909912
95777,5531496.839769631
95778,4103469.896862318
95779,4559530.202918516
95780,4205081.24479442
95781,3913503.5929991095
95782,4236042.866540627
95783,6963564.698431156
95784,4584262.673732798
95785,5467434.111553888
95786,3987680.7677589403
95787,4340187.685300781
95788,5290748.663109086
95789,4224389.227329349
95790,4224389.227329349
95791,3838998.9466009536
95792,5791202.237828724
95793,5470698.9833368985
95794,4236042.866540627
95795,4078292.937962113
95796,4994656.755333096
95797,4150598.751462429
95798,4665217.8047575215
95799,5855881.352669795
95800,4525139.296316597
95801,3586606.8149807206
95802,3858147.8745592325
95803,4210944.653804293
95804,5842003.764066193
95805,3981469.0795053486
95806,4731968.706173401
95807,5038210.712951203
95808,3677532.780467944
95809,3838998.9466009536
95810,4291676.729361077
95811,4880882.291189197
95812,4945651.74474128
95813,4360993.214265454
95814,5892105.324557228
95815,4987488.6978720315
95816,5623029.68951131
95817,5095821.276570234
95818,5358619.301346419
95819,4865432.758567496
95820,5759990.736901026
95821,4073318.8584494335
95822,3339037.5818553464
95823,6251029.514244805
95824,4559530.202918516
95825,4851153.640225866
95826,4462934.640124422
95827,5005478.239224112
95828,3795507.6940493113
95829,6115597.037282389
95830,4674012.994402491
95831,4483339.987679409
95832,4191243.529349585
95833,5409988.236813
95834,4024111.85691401
95835,4666229.094925481
95836,3659011.6207844424
95837,5387706.817818718
95838,3752279.0089294277
95839,4802556.6829391485
95840,4786721.8476903
95841,3689573.384416714
95842,4063175.532569669
95843,4291676.729361077
95844,4994656.755333096
95845,4103740.0547016417
95846,5312021.107558181
95847,3904732.2223526533
95848,3925407.144470231
95849,5962765.446168992
95850,5040685.505667471
95851,4974876.042022744
95852,4932745.399354804
95853,4255948.951605311
95854,5128734.008633958
95855,4210944.653804293
95856,5568835.516445257
95857,5493535.315006623
95858,4185407.5526049393
95859,4872880.704889252
95860,4261915.106663068
95861,4540645.872464398
95862,3893905.570273956
95863,4987488.6978720315
95864,6056252.984576656
95865,4340187.685300781
95866,5661811.729435545
95867,4994656.755333096
95868,4284689.005723018
95869,4038154.6744447653
95870,5005478.239224112
95871,4344301.325632141
95872,4640613.581930746
95873,3981856.7902706396
95874,4854906.143318018
95875,3904732.2223526533
95876,4326924.53061433
95877,4210944.653804293
95878,4559530.202918516
95879,5527383.800242109
95880,5716756.847558749
95881,3910509.049476784
95882,5570762.074666021
95883,4185407.5526049393
95884,4224389.227329349
95885,4775984.736522438
95886,4328247.53667923
95887,5149083.1240302585
95888,3339037.5818553464
95889,5915145.9400975425
95890,5540080.734299276
95891,4637708.776369004
95892,4613939.2821325725
95893,5336425.350698825
95894,4566159.976094328
95895,3339037.5818553464
95896,4465719.318426631
95897,5258846.186640955
95898,5169551.625585966
95899,6299077.586266116
95900,4236042.866540627
95901,5757138.074303757
95902,6805198.378999215
95903,3883436.72242041
95904,6047465.19264729
95905,4506718.293986595
95906,3819846.4512876454
95907,5660362.392278931
95908,4950815.438698347
95909,4433600.626120889
95910,4524809.6829430275
95911,3925407.144470231
95912,4776403.6741486965
95913,7638531.924243225
95914,4534588.937322195
95915,4226191.111310589
95916,5678845.299940224
95917,4272061.469244218
95918,3930624.3548199516
95919,5365108.202463697
95920,4450096.630563794
95921,4291676.729361077
95922,3910509.049476784
95923,5332281.236992242
95924,4272061.469244218
95925,4469024.065388878
95926,5675691.749604709
95927,4285184.546257779
95928,5098780.2351766275
95929,5220713.67835327
95930,5708748.777146999
95931,4386033.232944527
95932,3486349.58179313
95933,4189179.0005684723
95934,4326924.53061433
95935,5973524.292941873
95936,4306108.544015459
95937,4293493.949846093
95938,4185407.5526049393
95939,4289887.271933067
95940,4512174.973506274
95941,5775406.509785655
95942,5626033.272620702
95943,4278018.2729898235
95944,5978570.909705743
95945,8187926.987817334
95946,4289887.271933067
95947,3761470.50252254
95948,4150598.751462429
95949,5443149.521626141
95950,3606603.275876231
95951,4224389.227329349
95952,8310067.170272627
95953,4365298.954787158
95954,4289887.271933067
95955,4525139.296316597
95956,4306108.544015459
95957,4811808.417336782
95958,4529009.210338492
95959,4205081.24479442
95960,4285184.546257779
95961,4442982.372595286
95962,3836261.909803731
95963,4932164.816996373
95964,3659612.2216292256
95965,4236042.866540627
95966,3339037.5818553464
95967,8301466.253784272
95968,3747185.4403142496
95969,4580839.151303802
95970,4804633.134664846
95971,4519690.199406909
95972,4450096.630563794
95973,5128734.008633958
95974,3632200.586669034
95975,4205081.24479442
95976,3987680.7677589403
95977,5773756.486043255
95978,4280455.93807706
95979,7094198.216786104
95980,5552057.914292675
95981,4542608.315301995
95982,4519690.199406909
95983,4508204.250689018
95984,4102735.102308919
95985,5678845.299940224
95986,4990925.805863264
95987,4994656.755333096
95988,4627340.6604326675
95989,5751780.604002939
95990,6784073.747545748
95991,5106346.17314479
95992,4469837.668408276
95993,5290405.587725455
95994,3316442.3549399422
95995,4603737.784914626
95996,3786067.517912431
95997,5598941.526465773
95998,3935500.4854605347
95999,4229805.363860601
96000,4226191.111310589
96001,3925407.144470231
96002,4236042.866540627
96003,5676539.7127025435
96004,4994656.755333096
96005,4024111.85691401
96006,3823187.4173120055
96007,5005478.239224112
96008,4229805.363860601
96009,5734271.153974348
96010,5420962.967404175
96011,5729371.376713251
96012,5011770.943098061
96013,4694612.920372331
96014,4705682.017551786
96015,6064718.525529686
96016,4970635.24754161
96017,4719436.621058915
96018,4472846.3526614355
96019,4910536.7131366655
96020,6609324.119570937
96021,5151904.974835192
96022,4506718.293986595
96023,5149083.1240302585
96024,4291676.729361077
96025,4613939.2821325725
96026,5426991.192415258
96027,7344803.820176656
96028,4967224.576396502
96029,4730590.650622058
96030,4185407.5526049393
96031,4685749.573912303
96032,4994656.755333096
96033,3659011.6207844424
96034,3702551.471953821
96035,4078292.937962113
96036,4650577.276162298
96037,4626790.176975153
96038,4547102.448878661
96039,3677532.780467944
96040,5540077.380710892
96041,4625258.605245333
96042,5742902.912778175
96043,5375661.20819925
96044,4326924.53061433
96045,5443149.521626141
96046,6064751.004535507
96047,3651908.4494136386
96048,4578776.191503808
96049,3623004.539051964
96050,4236042.866540627
96051,4510398.9990061065
96052,3863947.454623121
96053,4210944.653804293
96054,4280455.93807706
96055,4824448.189325028
96056,4828586.099926173
96057,5395574.106376562
96058,4255980.725309195
96059,4226191.111310589
96060,5576973.761380721
96061,4932745.399354804
96062,5355611.356507086
96063,4326924.53061433
96064,6592097.540658338
96065,3489331.119431716
96066,4627340.6604326675
96067,5088243.341317982
96068,6024327.728991964
96069,4236042.866540627
96070,4506718.293986595
96071,5793938.282066884
96072,4510572.454306661
96073,3606603.275876231
96074,4494320.008445179
96075,4630302.310321507
96076,4565185.859098727
96077,5023588.865920826
96078,4469837.668408276
96079,4236042.866540627
96080,4519690.199406909
96081,3839881.192676456
96082,8081467.189769828
96083,4272061.469244218
96084,4123026.343976044
96085,5049975.765452255
96086,5230011.760198979
96087,4036051.8802622412
96088,3747185.4403142496
96089,4236042.866540627
96090,4191243.529349585
96091,4852904.563349614
96092,4996788.592253676
96093,7402960.578357318
96094,4210944.653804293
96095,4194282.601009308
96096,3910466.889898837
96097,4326924.53061433
96098,5359387.925260296
96099,4205081.24479442
96100,6108181.431524024
96101,5285410.633343433
96102,4776403.6741486965
96103,4236042.866540627
96104,4214564.574941422
96105,4236042.866540627
96106,3723522.8639319935
96107,4549296.435708617
96108,3989515.3056654884
96109,5337300.6919499505
96110,6098041.796938917
96111,5116631.249560451
96112,4874324.799552338
96113,4504122.447686784
96114,5681705.25903288
96115,4936674.759742369
96116,4579124.163113751
96117,4105023.958811823
96118,3887943.706022246
96119,5151904.974835192
96120,5777479.8325094
96121,5440948.754451937
96122,5844024.924879749
96123,5408034.777942475
96124,5005478.239224112
96125,5312021.107558181
96126,4226191.111310589
96127,4996788.592253676
96128,8246129.845899713
96129,4583040.245171437
96130,5094175.000048184
96131,4559530.202918516
96132,5414912.629133613
96133,4028822.9091339502
96134,4210944.653804293
96135,6963564.698431156
96136,4403360.799440067
96137,6609324.119570937
96138,4469837.668408276
96139,4519267.112754447
96140,6078355.014857492
96141,5522876.109955809
96142,3910509.049476784
96143,9064179.194865182
96144,5290405.587725455
96145,4994656.755333096
96146,3897518.2598367375
96147,4525139.296316597
96148,3608473.555316685
96149,5687260.160655092
96150,5874935.903058079
96151,4783514.124321069
96152,4108712.4681673283
96153,6535906.452842613
96154,5156400.4258852275
96155,4660435.663353635
96156,4924955.546804929
96157,4067160.315309385
96158,4494320.008445179
96159,4042546.9014593083
96160,4407673.568521884
96161,4386033.232944527
96162,4296194.06931423
96163,4815976.872898741
96164,3910509.049476784
96165,6495059.4929049555
96166,9838597.786802799
96167,3677739.573104526
96168,4205081.24479442
96169,4640613.581930746
96170,4289887.271933067
96171,6006773.972217072
96172,5321547.649520777
96173,6141875.580848673
96174,4427247.375003615
96175,5290405.587725455
96176,3377983.631049479
96177,6592998.237666295
96178,6064751.004535507
96179,4877003.917398119
96180,4236042.866540627
96181,4948271.754050474
96182,4549296.435708617
96183,4627340.6604326675
96184,5128734.008633958
96185,6251029.514244805
96186,4038154.6744447653
96187,4320949.529762003
96188,5634341.899520594
96189,4506718.293986595
96190,4637837.212547717
96191,4854906.143318018
96192,3917334.5275060274
96193,4191243.529349585
96194,5659077.120272611
96195,4578776.191503808
96196,4994656.755333096
96197,5906859.087105889
96198,5909385.746865863
96199,5151904.974835192
96200,5657965.517772191
96201,5146633.555954986
96202,5336425.350698825
96203,4488423.417061641
96204,4224389.227329349
96205,5808609.239239481
96206,4944957.175167287
96207,4994656.755333096
96208,5678845.299940224
96209,5736113.937462772
96210,4525139.296316597
96211,3538649.6707444903
96212,5005478.239224112
96213,4506718.293986595
96214,3944405.585548018
96215,4936674.759742369
96216,5679016.025885746
96217,3914523.167029434
96218,4542708.308991445
96219,4360993.214265454
96220,4709502.6794664515
96221,5443051.461253182
96222,4539161.878221391
96223,6329578.126880734
96224,4205081.24479442
96225,5495790.689371951
96226,4197199.977873227
96227,3677532.780467944
96228,4587466.170034352
96229,4380670.702508418
96230,5569744.145651959
96231,4433600.626120889
96232,5049716.147621877
96233,4506718.293986595
96234,4236042.866540627
96235,4666229.094925481
96236,4285184.546257779
96237,7535603.567569324
96238,4903532.464583062
96239,4841427.882741311
96240,4285337.416648016
96241,5269977.912816572
96242,4205081.24479442
96243,5325525.58245861
96244,4994656.755333096
96245,5898605.559338189
96246,4459880.551506311
96247,4459880.551506311
96248,5151904.974835192
96249,4985985.89475435
96250,4469837.668408276
96251,6665544.437739167
96252,4662020.674133531
96253,4576063.724265572
96254,4469837.668408276
